Instance_Name,Index,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace,alpha,beta,gamma,delta
pr8_2,21,144,6,408588,8588,0,400000,1975,5,14400,0.009428739547729492,[408588],0.6711054233917644,-0.45153930891322913,-0.7115545323570764,-0.2136723478333149
pr8_2,22,144,6,408326,8326,0,400000,1976,5,14400,0.005095243453979492,[408326],0.11036215444613579,-1.8400661425146256,-1.940198403239504,0.8263441004395617
pr8_2,23,144,6,408613,8613,0,400000,1996,5,14400,0.005696773529052734,[408613],1.0144879070809456,-0.013578827119248182,-0.7973830753565185,1.0639282175192675
pr8_2,24,144,6,408224,8224,0,400000,1995,5,14400,0.0065250396728515625,[408224],0.5079111468024898,0.10148067501449354,-0.05900740372642277,0.9415608820444499
pr8_2,25,144,6,408322,8322,0,400000,1984,5,14400,0.006267070770263672,[408322],1.3381226004576785,-1.1437217694895128,-0.1046243792372184,-0.3209630651942036
pr8_2,26,144,6,408554,8554,0,400000,1994,5,14400,0.0051119327545166016,[408554],1.4763119579385586,-1.9503715611061456,0.9753693481384484,0.637645297738635
pr8_2,27,144,6,408235,8235,0,400000,1999,5,14400,0.005050182342529297,[408235],0.01678654676867214,-1.2784180551363364,-0.5922649568758481,2.313483004033378
pr8_2,28,144,6,408196,8196,0,400000,1988,5,14400,0.00864720344543457,[408196],0.29676103291964784,0.5508961600854876,-0.5774285560650333,-0.09965724472175652
pr8_2,29,144,6,408554,8554,0,400000,1982,5,14400,0.004798173904418945,[408554],1.5897814736109361,-1.3530983691860188,-0.4941780106357714,2.517415891751588
pr8_2,30,144,6,408311,8311,0,400000,1979,5,14400,0.005115032196044922,[408311],0.8202764942583267,-1.2589132553637536,0.26172332412814525,-1.0401384551420205
pr8_2,31,144,6,408368,8368,0,400000,1993,5,14400,0.005303144454956055,[408368],1.7438389482966565,-0.9083555599861903,-0.5256551794680336,0.0752384627083647
pr8_2,32,144,6,408319,8319,0,400000,2000,5,14400,0.005581855773925781,[408319],0.754266615319394,-1.1551893079406823,-1.1234878308208334,-0.3305119787045243
pr8_2,33,144,6,408292,8292,0,400000,1994,5,14400,0.004915475845336914,[408292],2.6202542107885067,-1.7490235024881862,-0.02972773699253639,0.7802965028319018
pr8_2,34,144,6,408474,8474,0,400000,1965,5,14400,0.006316423416137695,[408474],0.0882320687156542,0.998963774790913,0.582321653293737,-1.086257554842922
pr8_2,35,144,6,408385,8385,0,400000,1998,5,14400,0.00583338737487793,[408385],2.200321427969947,1.5163967157122573,-1.2134005164676385,-0.4554697129278995
pr8_2,36,144,6,408370,8370,0,400000,1965,5,14400,0.008352041244506836,[408370],1.588302298512083,0.24027515917071374,1.5598577510523164,0.9385163903185276
pr8_2,37,144,6,408413,8413,0,400000,1988,5,14400,0.005290031433105469,[408413],1.9052568243934447,-1.340114265201997,-0.3577674603652302,0.1290629006520877
pr8_2,38,144,6,408882,8882,0,400000,1993,5,14400,0.0053975582122802734,[408882],1.2179017899844897,-0.19731985143824604,-1.8049130471387465,0.18872026393620006
pr8_2,39,144,6,408424,8424,0,400000,1998,5,14400,0.0050296783447265625,[408424],1.0028799073292713,0.9203273963755911,-1.4046858151813912,0.7671293234270478
pr8_2,40,144,6,408347,8347,0,400000,1985,5,14400,0.00507807731628418,[408347],0.01583847474317862,0.2450757043099946,-0.6412799370905822,-1.0381132651709757
pr8_2,41,144,6,408367,8367,0,400000,1963,5,14400,0.0049953460693359375,[408367],0.8323060333221575,-2.103235728821815,-0.1611277717341707,0.40911189258405983
pr8_2,42,144,6,408269,8269,0,400000,2000,5,14400,0.008695602416992188,[408269],0.7707366583650463,-1.589411940305978,-0.34883392711138816,1.8794704414466359
pr8_2,43,144,6,408508,8508,0,400000,1973,5,14400,0.009524345397949219,[408508],1.2609263072707166,-1.2971845111305385,0.12421087426927913,0.282756937704294
pr8_2,44,144,6,408519,8519,0,400000,1983,5,14400,0.00905609130859375,[408519],0.8037063322111395,-0.27784436954360386,-0.07552643528745773,-0.25668538141115593
pr8_2,45,144,6,408430,8430,0,400000,1994,5,14400,0.004977703094482422,[408430],1.0089848083833837,-2.7232399765927533,-0.5637535206337901,-0.935845195494678
pr8_2,46,144,6,408301,8301,0,400000,1987,5,14400,0.004667043685913086,[408301],1.6768219219831335,-0.4804622963897201,-1.414358027440881,-0.23910906429271617
pr8_2,47,144,6,408402,8402,0,400000,1997,5,14400,0.0050754547119140625,[408402],0.6356342221955636,0.5099849037385318,0.2778423902663978,-1.132688053070429
pr8_2,48,144,6,408490,8490,0,400000,1985,5,14400,0.00532078742980957,[408490],0.6685495498434038,0.698449633226907,-0.8954322072905828,1.6094961536712766
pr8_2,49,144,6,408736,8736,0,400000,2000,5,14400,0.005045175552368164,[408736],0.6468372336932523,-0.07408512880993351,0.0297563902601945,1.4798390443657952
gil250_1,0,249,1,203495,3495,0,200000,1303,3,9088,0.015215635299682617,[203495],2.269677286196649,0.7610604307517228,0.2122953543479833,-0.6150585608765808
gil250_1,1,249,1,102502,2502,0,100000,1303,2,9109,0.005128383636474609,[102502],2.1612776084446566,-1.605152647610629,1.0092955924121856,1.1226860390702935
gil250_1,2,249,1,203744,3744,0,200000,1264,3,9110,0.3801445960998535,[203744],1.6064932839465116,0.9160516473450453,-0.6585230205830013,2.6329524393466235
gil250_1,3,249,1,102466,2466,0,100000,1277,2,9108,0.005857229232788086,[102466],0.6701336411753585,-0.2413453669978276,1.6737985111786045,0.05720285290114313
gil250_1,4,249,1,203742,3742,0,200000,1302,3,9127,0.015682458877563477,[203742],0.7149906787518583,-1.822687893505023,-1.2326882334629774,1.4943637932033622
gil250_1,5,249,1,203474,3474,0,200000,1287,3,9089,0.00614166259765625,[203474],0.9947651088490874,-2.2092852508169463,0.3048059227992509,0.8069493355552859
gil250_1,6,249,1,202799,2799,0,200000,1267,3,9091,0.005396604537963867,[202799],1.0495664189785954,-0.8933292293309338,-1.926994971763709,-0.04881038444144514
gil250_1,7,249,1,203029,3029,0,200000,1256,3,9110,0.00576329231262207,[203029],0.713194624508566,-0.8451745052618069,0.022490267008280385,0.04500883127313593
gil250_1,8,249,1,203098,3098,0,200000,1297,3,9099,0.0057642459869384766,[203098],1.5612295557512976,-2.2741694109105692,-1.0437733944762086,-0.933530673606668
gil250_1,9,249,1,102466,2466,0,100000,1301,2,9122,0.012828826904296875,[102466],2.717161039587079,0.1229998978488509,0.3167880733809555,0.26673884478227317
gil250_1,10,249,1,202802,2802,0,200000,1298,3,9081,0.005162715911865234,[202802],1.4031807564142578,-1.557115442810244,-1.0505568931419025,-0.46115393888575107
gil250_1,11,249,1,202970,2970,0,200000,1297,3,9087,0.005524158477783203,[202970],1.0310984159998555,-1.2310840349767405,0.2257902573951357,1.0159429334710595
gil250_1,12,249,1,203267,3267,0,200000,1299,3,9105,0.07483839988708496,[203267],0.682139624205738,-1.0360385400869865,1.0156069132776644,1.9687537016809005
gil250_1,13,249,1,102578,2578,0,100000,1304,2,9083,0.013452768325805664,[102578],3.1831845398462106,0.27213590294756385,-0.12910280487034742,0.9694662283800289
gil250_1,14,249,1,203873,3873,0,200000,1300,3,9111,0.008840084075927734,[203873],1.719838821823622,0.8685442839255371,-0.9450226829366676,0.10852769268327006
gil250_1,15,249,1,102330,2330,0,100000,1290,2,9104,0.011555194854736328,[102330],1.157414577756478,-0.5547683031402805,-4.166786839990069,1.1438983202646396
gil250_1,16,249,1,203142,3142,0,200000,1298,3,9140,0.007540225982666016,[203142],0.5834422718710819,0.12488014840599482,0.5606763314649925,-0.014629527015129762
gil250_1,17,249,1,202864,2864,0,200000,1302,3,9114,0.005894660949707031,[202864],1.9202074028453786,-1.7674569048152917,1.707331759290461,0.03949320562627595
gil250_1,18,249,1,202741,2741,0,200000,1305,3,9081,0.013623476028442383,[202741],1.070670379434869,-1.1422038276359863,0.04731161423650476,-0.7455018646388669
gil250_1,19,249,1,202657,2657,0,200000,1303,3,9091,0.005228281021118164,[202657],1.6336326161615708,-1.468568542091122,0.4707461064147551,1.3955509302003264
gil250_1,20,249,1,203264,3264,0,200000,1293,3,9129,0.009354829788208008,[203264],0.7285656566631028,0.18893904258557115,-0.8006133862605719,-0.4530411730676629
gil250_1,21,249,1,102476,2476,0,100000,1299,2,9100,0.004730701446533203,[102476],1.6881986038622205,-1.2465756026129322,0.589860003782946,-1.9056697122734398
gil250_1,22,249,1,102608,2608,0,100000,1305,2,9080,0.005861043930053711,[102608],0.6931344047123202,-0.4397844268816594,1.1479287092462054,0.9501939489624465
gil250_1,23,249,1,203237,3237,0,200000,1292,3,9080,0.0059642791748046875,[203237],0.20803483511613569,-0.325915872986985,-1.4941187281041635,0.25059668181134875
gil250_1,24,249,1,203294,3294,0,200000,1283,3,9111,0.012941360473632812,[203294],1.313699640300841,0.42992582512256683,-1.0916190034297113,0.4609601015493578
gil250_1,25,249,1,202866,2866,0,200000,1305,3,9138,0.007077693939208984,[202866],0.7757561006630105,0.10660397868358029,-0.19144018947944247,-1.0469794031198183
gil250_1,26,249,1,202846,2846,0,200000,1293,3,9133,0.0054738521575927734,[202846],1.5129557645037481,-1.435030444324911,0.4880590203293953,2.185227907206739
gil250_1,27,249,1,102258,2258,0,100000,1300,2,9095,0.004833698272705078,[102258],2.9765496314735542,-1.2933641496141637,0.4671069738076068,0.10060871090348311
gil250_1,28,249,1,202871,2871,0,200000,1288,3,9100,0.005566835403442383,[202871],0.08629808828568236,-0.09827414173466847,-0.35375540120765003,0.1745886825702347
gil250_1,29,249,1,102409,2409,0,100000,1273,2,9101,0.011573553085327148,[102409],1.691508850501228,-1.0223878911652224,-1.7961298999916866,1.0517326406776952
gil250_1,30,249,1,202803,2803,0,200000,1296,3,9105,0.005231618881225586,[202803],0.6634654821886975,-0.5935533533682433,0.7778001893164148,1.11812267431376
gil250_1,31,249,1,102254,2254,0,100000,1289,2,9102,0.005303621292114258,[102254],0.726873914305618,-0.27651424460909557,-1.2176901074424118,0.3501732603883742
gil250_1,32,249,1,203277,3277,0,200000,1289,3,9089,0.006023406982421875,[203277],0.7145952072918248,-1.3295666838028461,-1.4189682579055165,0.7796270976206543
gil250_1,33,249,1,102274,2274,0,100000,1294,2,9098,0.005640268325805664,[102274],2.494685369879284,-1.4610803109181225,-0.6672645896318299,-0.5914810364641081
gil250_1,34,249,1,203279,3279,0,200000,1303,3,9089,0.014527559280395508,[203279],2.472338068126301,0.6259678895181464,-2.2015696893684082,1.856545516561257
gil250_1,35,249,1,102354,2354,0,100000,1300,2,9152,0.0063016414642333984,[102354],2.4114491506832847,-0.04954637909026649,-0.6868407941186806,1.6503020598535465
gil250_1,36,249,1,202926,2926,0,200000,1299,3,9095,0.015317916870117188,[202926],0.6528983365333069,-0.7587745140434412,-1.2172833583344032,-2.3963984473470887
gil250_1,37,249,1,202826,2826,0,200000,1296,3,9164,0.009714603424072266,[202826],1.0503720267832137,0.14487690558030664,-0.4743492484604595,2.110686481989451
gil250_1,38,249,1,203166,3166,0,200000,1295,3,9083,0.011708498001098633,[203166],1.2639269363193835,-1.6824962544594637,-3.662258280032249,-0.7693366247411919
gil250_1,39,249,1,102277,2277,0,100000,1295,2,9147,0.00616455078125,[102277],2.726355210252656,0.22740611512558695,-0.22165392521298927,1.0235963884232477
gil250_1,40,249,1,102471,2471,0,100000,1299,2,9086,0.006029844284057617,[102471],1.69620731604672,-0.4962560096410284,-0.5625201539648673,-1.1265760161843013
gil250_1,41,249,1,203791,3791,0,200000,1302,3,9110,0.0068089962005615234,[203791],1.0168567599242795,-2.288110228823203,-1.3262479111342278,0.6871519829049405
gil250_1,42,249,1,203160,3160,0,200000,1303,3,9081,0.006222963333129883,[203160],0.3191017529794638,-0.5582300904365992,1.2682898373231963,1.1434276803117909
gil250_1,43,249,1,203419,3419,0,200000,1303,3,9094,0.013570070266723633,[203419],1.1571190299259633,0.35411320089717424,0.8743361123560283,0.014597511651846584
gil250_1,44,249,1,202731,2731,0,200000,1303,3,9090,0.006890535354614258,[202731],0.47256044005672443,0.06204760295766054,-1.7639670786645534,1.5571329844449118
gil250_1,45,249,1,202614,2614,0,200000,1276,3,9094,0.0054857730865478516,[202614],1.0402095944268654,-0.7169929540917048,-1.2986424021869694,-0.13618741411156676
gil250_1,46,249,1,102180,2180,0,100000,1292,2,9096,0.006036996841430664,[102180],0.6554657930920879,-0.22533829371358688,1.2216801058091904,0.5139463009028857
gil250_1,47,249,1,102396,2396,0,100000,1291,2,9109,0.006027698516845703,[102396],1.5533249808148821,-0.9998316506542544,-0.5751865278256447,0.9155759942135688
gil250_1,48,249,1,102255,2255,0,100000,1272,2,9093,0.09226441383361816,[102255],2.257362684115156,-0.9135560774194535,-1.5017349207158666,-0.6713797731163289
gil250_1,49,249,1,202866,2866,0,200000,1299,3,9112,0.005942106246948242,[202866],0.7703142302433692,-1.0193234660885144,-0.4839383305108801,0.02124200428172701
gil262_1,0,249,13,7251,3053,3014,1184,320,11,9092,1.4402272701263428,[7251],0.917359599900929,0.48141454177013276,-0.7453048724488686,1.0085650326364932
gil262_1,1,249,13,7026,2218,3004,1804,320,8,9102,0.01634693145751953,[7026],3.101251545836915,0.20607373986138644,-1.192280909500429,-0.5953707912032731
gil262_1,2,249,13,7015,2397,2974,1644,318,8,9132,0.005000114440917969,[7015],1.8953030216089968,0.1687083080473334,-1.0477268219414206,0.05289590760285312
gil262_1,3,249,13,8651,3202,2987,2462,315,11,9119,0.013636112213134766,[8651],1.4473064183364293,-0.47502373323313246,-1.6692670314929428,-0.6829071230793169
gil262_1,4,249,13,6444,2055,2997,1392,319,7,9109,0.015141487121582031,[6444],1.8477398412603643,-0.5867284328504714,0.22525845606983452,0.20042089841561078
gil262_1,5,249,13,6198,2129,3021,1048,317,7,9085,0.005873680114746094,[6198],1.754287850268435,-0.8426560487980201,0.41627084159610117,0.49277105245327263
gil262_1,6,249,13,7835,3187,3002,1646,319,11,9104,0.007157087326049805,[7835],1.0870724168357937,-1.2086760817151334,-0.06266352745118292,0.5473783224807485
gil262_1,7,249,13,7936,3154,2982,1800,320,11,9124,0.012929916381835938,[7936],1.3907465954171883,-0.013685254786810208,-1.4119862529731408,0.6031720018106195
gil262_1,8,249,13,7361,2721,2984,1656,318,9,9122,0.005572319030761719,[7361],1.8268445208881414,-1.2548360744853564,-0.4755492317451474,0.3551722007741762
gil262_1,9,249,13,7694,2743,3025,1926,316,9,9081,0.006821393966674805,[7694],2.5835863728785307,-1.4687601663959833,-0.8489409493362031,-0.5418831050953059
gil262_1,10,249,13,8703,3251,2990,2462,320,11,9116,0.013705730438232422,[8703],1.8473356479524472,0.032000220954265246,0.367745628486994,-0.5979205528085159
gil262_1,11,249,13,8186,3055,2973,2158,320,10,9133,0.0665736198425293,[8186],2.7276870679498284,-0.6099105405829522,-1.890968030673925,0.005091637631326418
gil262_1,12,249,13,8793,3306,2993,2494,317,11,9113,0.01476907730102539,[8793],0.8543980866377661,-0.3280079546950017,-1.1325965915760994,-0.11689436306419743
gil262_1,13,249,13,7763,2860,3021,1882,302,11,9085,0.012599945068359375,[7763],2.6779198552669556,-1.8905832357647125,-0.49916743558482507,2.0881908558901703
gil262_1,14,249,13,7832,2683,3023,2126,319,9,9083,0.0062139034271240234,[7832],2.081364012575775,-0.49155177287461854,-1.1494646192321032,-0.8314660490849812
gil262_1,15,249,13,7193,3041,2994,1158,320,10,9112,0.00839376449584961,[7193],1.0167438245261418,0.38689906214969483,-0.5433940390463774,0.971734615885863
gil262_1,16,249,13,7647,2913,3020,1714,313,10,9086,0.005928516387939453,[7647],1.8974329602355673,-1.5210886007916729,-0.4864259695469696,0.6707337748230672
gil262_1,17,249,13,7586,2724,3008,1854,320,9,9098,0.012780189514160156,[7586],1.9106050830909576,-1.0844836886764204,1.1913033356544316,-0.1270055218938504
gil262_1,18,249,13,8160,3354,2992,1814,319,11,9114,0.006637096405029297,[8160],0.7009434169939248,-1.1748336805155746,-0.17226352108532716,0.3134265768596107
gil262_1,19,249,13,7613,2719,3010,1884,320,9,9096,0.012314558029174805,[7613],2.2520085355797477,-1.1023759887912443,-1.144013180712037,-0.14876951723265508
gil262_1,20,249,13,7628,3211,2987,1430,320,11,9119,0.008908748626708984,[7628],1.5425265867360356,0.15818109082842324,-0.24424898617553337,1.3389351591562275
gil262_1,21,249,13,7181,2584,2989,1608,320,9,9117,0.007625579833984375,[7181],0.9753780004680401,-1.2731576411010015,1.1304754920095341,0.1816527893999445
gil262_1,22,249,13,8330,3161,2971,2198,319,11,9135,0.013206243515014648,[8330],2.0351298389977464,0.5991554015072331,-3.6062011775057026,0.26242829829570935
gil262_1,23,249,13,8117,2881,3006,2230,320,10,9100,0.016225576400756836,[8117],1.3526350704324561,-1.0763602135720598,-0.47275808764438193,-0.9456420431749406
gil262_1,24,249,13,7278,2864,2944,1470,318,10,9162,0.007889747619628906,[7278],1.4519077551953243,-0.5048570680902851,0.38962920626961317,1.1764195097097927
gil262_1,25,249,13,7701,2722,3007,1972,319,9,9099,0.006234169006347656,[7701],1.8590701167686017,-0.281314462564778,-0.5866289568198279,-0.6995002722153014
gil262_1,26,249,13,7460,2821,2967,1672,318,10,9139,0.0070171356201171875,[7460],1.3909605012315467,-0.7941933813960553,-0.6453073732799995,0.40257093086422535
gil262_1,27,249,13,7643,2659,3000,1984,319,9,9106,0.005505084991455078,[7643],2.2534373707295763,-1.1575517936762343,-0.6378478102970393,-0.4162707976328277
gil262_1,28,249,13,6585,2283,3006,1296,318,8,9100,0.005396127700805664,[6585],2.8502387616216573,-0.3785796512316644,-1.0219716482362353,2.053076195926955
gil262_1,29,249,13,7808,2888,2982,1938,319,10,9124,0.005892753601074219,[7808],2.1993721459463904,-2.1023430866070605,-0.20553596066604662,0.1358733493048015
gil262_1,30,249,13,7597,2631,3024,1942,319,9,9082,0.007139921188354492,[7597],1.4048932961690206,-0.46962182176306333,0.6174237649655132,-0.4905737935125677
gil262_1,31,249,13,6516,2397,3015,1104,315,8,9091,0.014642953872680664,[6516],2.510482872789306,0.33618055438818195,-0.8468004015607551,1.594467997137058
gil262_1,32,249,13,8872,3230,2998,2644,320,11,9108,0.006327629089355469,[8872],1.9357568531025882,-2.2580734476782083,-0.3783926069921912,-0.9337455485244937
gil262_1,33,249,13,7494,2585,2999,1910,320,9,9107,0.005353212356567383,[7494],1.542343917326365,-0.2317084356966283,-0.9842190348145813,-0.16892802502244153
gil262_1,34,249,13,7914,2846,2980,2088,319,10,9126,0.006157636642456055,[7914],1.784481338994607,-1.930398014245494,0.2490330517519379,-0.011767705067911916
gil262_1,35,249,13,7852,2829,2955,2068,318,10,9151,0.006410121917724609,[7852],1.217606164767344,-0.5642146360716909,-0.5088349740927293,-0.1344021040754092
gil262_1,36,249,13,6963,2392,2973,1598,316,8,9133,0.00571751594543457,[6963],2.6379986104956488,-0.8236261459650585,-0.2692592268856906,-0.18186477015845703
gil262_1,37,249,13,7558,2840,2862,1856,320,10,9244,0.0059661865234375,[7558],1.5773950929551173,-0.5583849433595407,-0.7245822809432528,0.2163660818692471
gil262_1,38,249,13,7266,3013,2975,1278,317,10,9131,0.007325649261474609,[7266],1.7249868155099,-0.909265650098799,0.12453442763196276,1.5142809710938607
gil262_1,39,249,13,7157,2936,2941,1280,316,10,9165,0.008411169052124023,[7157],0.6113874908423056,0.05460951418859261,-0.08589015939216155,0.6182649070961741
gil262_1,40,249,13,7687,2651,3022,2014,319,9,9084,0.0054852962493896484,[7687],2.518505479004303,-1.0573467169693154,-0.5983005465208538,-0.711884352957157
gil262_1,41,249,13,6917,2874,2657,1386,320,10,9449,0.01464390754699707,[6917],2.9045461022041508,0.6104413823294335,-0.56566309668194,1.9750226949587075
gil262_1,42,249,13,7437,2683,2986,1768,317,9,9120,0.013834238052368164,[7437],0.9228370596931361,-0.5455233191634201,0.39334611026101696,0.1185516639700353
gil262_1,43,249,13,6521,2366,2979,1176,320,8,9127,0.012897968292236328,[6521],1.1782640577313397,-0.5571378674413373,0.41525047496321355,0.5444264987868599
gil262_1,44,249,13,6711,2407,2994,1310,315,8,9112,0.005645275115966797,[6711],0.8053234845140615,-0.01957964176241711,-0.47128933083084573,0.20479904089723056
gil262_1,45,249,13,6919,2447,3024,1448,320,8,9082,0.005892753601074219,[6919],1.0331365278442424,0.8220862366682424,-1.048657983455444,0.39654027783746437
gil262_1,46,249,13,6807,2352,3001,1454,314,8,9105,0.013566970825195312,[6807],1.7987235173106344,-0.288216700894104,-0.046589106660768764,0.3545522061382713
gil262_1,47,249,13,7618,2594,2982,2042,319,9,9124,0.006557941436767578,[7618],1.5930467636599586,1.236611791449022,-2.367989244774787,-1.109803702365225
gil262_1,48,249,13,7538,3199,2965,1374,319,11,9141,0.01508641242980957,[7538],1.3504408346486807,0.09618504557349161,0.021604415786598774,0.9068032647405622
gil262_1,49,249,13,6823,2222,3013,1588,319,8,9093,0.012203454971313477,[6823],1.5060954082006304,-0.9954564395864685,0.8617222999335374,-0.2059108565693185
a280_1,0,279,10,904844,4844,0,900000,514,10,27900,0.011485815048217773,[904844],0.5746881493227511,1.3524511758755036,-0.3798186960980269,-0.4908190616372511
a280_1,1,279,10,1005117,5117,0,1000000,513,11,27900,0.011894464492797852,[1005117],1.2376954241212252,-1.2974297368078416,-0.3478540795029642,-0.8422558617940346
a280_1,2,279,10,904623,4623,0,900000,515,10,27900,0.08012580871582031,[904623],1.0510884331792523,-1.6051480304544605,0.3217489738718302,0.48933327312827524
a280_1,3,279,10,904886,4886,0,900000,515,10,27900,0.012374639511108398,[904886],1.2622921737332917,-1.3641147185440725,0.050492492378631626,-0.38012555111970714
a280_1,4,279,10,904697,4697,0,900000,515,10,27900,0.010964155197143555,[904697],1.0483769182757805,-1.932604662735581,-2.8715424339659505,0.6274780914796281
a280_1,5,279,10,804506,4506,0,800000,515,9,27900,0.013071775436401367,[804506],0.08032821361187864,0.7165692570062843,-0.22569307690885704,-2.2926495129155047
a280_1,6,279,10,904948,4948,0,900000,515,10,27900,0.012573003768920898,[904948],0.9352232900174419,-0.5890405392431126,-0.0737801131703566,0.21741091854788747
a280_1,7,279,10,904950,4950,0,900000,514,10,27900,0.012381792068481445,[904950],0.4524416141289086,-3.5156855917115797,0.08774570268877313,0.1288526976037097
a280_1,8,279,10,904875,4875,0,900000,513,10,27900,0.012009620666503906,[904875],1.909925914777157,1.3535768124333252,-0.33732808651224644,-0.5005357949464726
a280_1,9,279,10,904624,4624,0,900000,515,10,27900,0.011129379272460938,[904624],1.0914184024474607,-1.6767699864329275,2.1696613640623763,0.04557943600128839
a280_1,10,279,10,904901,4901,0,900000,514,10,27900,0.011044025421142578,[904901],1.0572892175384094,-1.094619331634056,0.5873220174166554,0.19966854447416044
a280_1,11,279,10,904887,4887,0,900000,515,10,27900,0.011322736740112305,[904887],1.0442477980020692,-0.09162354579801524,-0.4082388287011721,1.8208183450338522
a280_1,12,279,10,904849,4849,0,900000,514,10,27900,0.011795759201049805,[904849],0.5394952011366452,0.4077880111024472,-1.4486657643995824,1.1023906892375295
a280_1,13,279,10,904767,4767,0,900000,515,10,27900,0.01974654197692871,[904767],0.5828349891381128,-0.9827316406521587,-0.8348679403261272,-0.7019752099385688
a280_1,14,279,10,804515,4515,0,800000,515,9,27900,0.020006656646728516,[804515],0.11808013477388735,-0.02286734700652371,-2.574510320529418,0.9770543578944484
a280_1,15,279,10,904597,4597,0,900000,514,10,27900,0.011322975158691406,[904597],1.2510459715143543,0.12151620936440166,-0.16823121177366002,1.5785827170532234
a280_1,16,279,10,904941,4941,0,900000,513,10,27900,0.011844158172607422,[904941],2.712001665092525,-2.7609928651787814,0.3593383120171453,0.44081199933949017
a280_1,17,279,10,904703,4703,0,900000,514,10,27900,0.011298656463623047,[904703],2.1692530354914155,-0.41318673142693707,-0.3515892752778562,1.1803855046345992
a280_1,18,279,10,904753,4753,0,900000,510,10,27900,0.011903762817382812,[904753],1.0250438069559817,1.11592173726727,-1.1806635290894252,2.339824950546657
a280_1,19,279,10,804389,4389,0,800000,513,9,27900,0.010625839233398438,[804389],1.442170594379212,1.3005740513929265,-0.38555719911948766,0.8554552990080995
a280_1,20,279,10,804296,4296,0,800000,513,9,27900,0.019149065017700195,[804296],0.8552516066747891,1.0019582071070927,0.5248222960242539,2.143961435747581
a280_1,21,279,10,904982,4982,0,900000,514,10,27900,0.01613926887512207,[904982],0.41905131119168454,-0.12840806498080132,-1.6039169443781294,0.2886332670941408
a280_1,22,279,10,904699,4699,0,900000,514,10,27900,0.011245012283325195,[904699],1.0292630008063917,-0.22075724128813679,-0.5614177408265357,-1.569180278049199
a280_1,23,279,10,1005032,5032,0,1000000,515,11,27900,0.0117645263671875,[1005032],0.7894651902746543,-1.0280378333052305,-0.7749943799613599,0.6599341096952176
a280_1,24,279,10,804474,4474,0,800000,514,9,27900,0.011016130447387695,[804474],0.9238503383314471,-0.16499690955119173,0.8734799819859453,0.6712103551323901
a280_1,25,279,10,904855,4855,0,900000,514,10,27900,0.011664152145385742,[904855],0.5916121565864875,0.3261536252482703,-1.5258480625889808,0.3380199673202876
a280_1,26,279,10,1005001,5001,0,1000000,512,11,27900,0.012331247329711914,[1005001],1.7059962240889281,1.0508744303462902,-1.2232673249162533,0.29441725300634314
a280_1,27,279,10,904806,4806,0,900000,513,10,27900,0.011154413223266602,[904806],0.019575179743823057,-0.7928509871055601,-1.649302521298934,0.8029918094838915
a280_1,28,279,10,904777,4777,0,900000,514,10,27900,0.019791603088378906,[904777],0.008377170633029174,-1.2405690322022611,-0.3486044806829271,0.2046871435342672
a280_1,29,279,10,904643,4643,0,900000,514,10,27900,0.011388063430786133,[904643],0.0006796973300786102,0.040375619660342976,-0.16163202034398477,-0.012749978547262564
a280_1,30,279,10,1005016,5016,0,1000000,514,11,27900,0.011420726776123047,[1005016],1.4731734379151407,-1.436198555490845,0.24654603759134341,1.229243853517611
a280_1,31,279,10,804473,4473,0,800000,515,9,27900,0.019180774688720703,[804473],0.22324591872880595,-1.991380840592232,0.011321057184551786,1.683582124928238
a280_1,32,279,10,905009,5009,0,900000,515,10,27900,0.01574420928955078,[905009],0.2703086013958088,-1.337878555074798,-1.2369870047249836,-0.024725770122361546
a280_1,33,279,10,905024,5024,0,900000,515,10,27900,0.011674880981445312,[905024],1.8401845783929784,-1.1894995585054886,-0.10358138532883532,0.7560537025604188
a280_1,34,279,10,904896,4896,0,900000,515,10,27900,0.011393308639526367,[904896],1.210303819157053,-0.0436144579132533,-1.1041163189768244,1.6828058729333413
a280_1,35,279,10,904761,4761,0,900000,515,10,27900,0.017775774002075195,[904761],1.0612664949997102,-0.3386566855946249,-1.8231672456879213,-1.3617144184600225
a280_1,36,279,10,905026,5026,0,900000,515,10,27900,0.018587589263916016,[905026],0.01407360085515763,0.05795305967823061,-1.3840742896245795,-0.5420004409271182
a280_1,37,279,10,904645,4645,0,900000,514,10,27900,0.017037153244018555,[904645],1.3271084196198224,-1.7241293917412137,-2.192950772682382,-0.20102778908186947
a280_1,38,279,10,1005117,5117,0,1000000,515,11,27900,0.08018326759338379,[1005117],2.1073307917566826,-1.8099288588960545,-1.8926297844567839,-0.062025445138095936
a280_1,39,279,10,804367,4367,0,800000,513,9,27900,0.015349388122558594,[804367],1.766659002419571,0.24373738076838114,-1.5222119665674652,0.7562653357729523
a280_1,40,279,10,904990,4990,0,900000,515,10,27900,0.011769771575927734,[904990],1.2150677813447626,0.6808734314030991,-1.2249083073347602,-0.34193156690350457
a280_1,41,279,10,904820,4820,0,900000,515,10,27900,0.011824607849121094,[904820],1.1146857194231776,-1.907237034570728,-0.46523263648085267,0.9342424457712444
